id_registro,id_coleta,data_scraping,data_analise_ia,data_geolocalizacao,evento,categoria,data_inicio,data_fim,horario_inicio,horario_fim,local_informado,endereco_informado,bairro_informado,referencia_local,descricao,confianca_extracao,observacoes,perfil,data_publicacao,url_post,shortcode,erros_imagem,_post_id,_event_index
7b97983557180f0b3d547057db84d5916a0c9311ed3ce1ec59895223237f3b4e,,,,,Samba da Democracia,musica,2026-09-07,2026-09-07,17:00,22:00,Bugio Centro,,,Largo da Antonieta,Apresentação de samba com Quarteto Marimbondo e Bárbara Damásio.,0.97,Evento colaborativo.,bugiocentro,2026-09-05T14:33:35.000Z,https://www.instagram.com/p/Dc6L5CwlCFk/,Dc6L5CwlCFk,imagem 5: UnidentifiedImageError; imagem 6: UnidentifiedImageError; imagem 7: UnidentifiedImageError; imagem 8: UnidentifiedImageError,Dc6L5CwlCFk,6
d7e79adbbdd93ef700530f11007f1b160adb7966b093abffaa7d3ef9aac786f4,,,,,1º Festival Literário de Florianópolis,cultura,,,,,,,,,"Comunicado sobre o 1º Festival Literário de Florianópolis, com votação para escolha de nova sigla do evento.",0.98,"Post não informa data, horário ou local do festival; conteúdo é um comunicado/ajuste de identidade do evento.",setorialhumanidadesfloripa,2026-09-05T00:42:56.000Z,https://www.instagram.com/p/Dc4s1GbDOBQ/,Dc4s1GbDOBQ,,Dc4s1GbDOBQ,0
3f60ec909ac6d80286e175bd8dd198cfd7dc2563d6bac2e3b8575e198734cb14,,,,,Samba com Gabriel Rosa / O Rosa no Samba do Araçá,musica,2026-09-06,2026-09-06,19:00,,Samba do Araçá,,Lagoa da Conceição,,"Apresentação musical de O Rosa no Samba do Araçá, com entrada gratuita até 18h.",0.97,"A imagem também menciona 'Casa abre às 12h', mas esse é horário de abertura do local, não do evento principal.",oaracabotequim,2026-09-04T21:47:22.000Z,https://www.instagram.com/p/Dc4YV4Qv78y/,Dc4YV4Qv78y,,Dc4YV4Qv78y,0
62dcf7f78001a4f26cc9d2f9bfd4fa6cb5ad5064dfc99c6663a72ab09e30a41f,,,,,"Oficina “Imagens que criam mundos: narrativas da paisagem, do amor e das ausências na história da arte”",cultura,2026-08-01,2026-09-30,,,Fundação Cultural Badesc,,,,Oficina ministrada por Marlen De Martino realizada durante os meses de agosto e setembro.,0.98,A legenda informa que o curso foi realizado ao longo dos meses de agosto e setembro; não há data exata nem horários.,fundacaoculturalbadesc,2026-09-04T21:30:03.000Z,https://www.instagram.com/p/Dc4WzeMDuPd/,Dc4WzeMDuPd,imagem 9: UnidentifiedImageError; imagem 10: UnidentifiedImageError,Dc4WzeMDuPd,0
425e6f7925b79ea695347afd50226885afe0d67bbc719431341e6a6821d2ad83,,,,,Show ao vivo da Kumba Groove,musica,2026-09-03,2026-09-03,,,Bugio,,,,Show da Kumba Groove realizado na Bugio.,0.97,"A legenda indica que o show aconteceu 'ontem' em relação à data da publicação (2026-09-04), portanto a data inferida é 2026-09-03.",kumba.groove,2026-09-04T20:19:24.000Z,https://www.instagram.com/p/Dc4Oq8CGN3z/,Dc4Oq8CGN3z,,Dc4Oq8CGN3z,0
18b12a2ab4876834685756c7385632a7b273960bf2e0fe00367d8e1455323926,,,,,"A MOSTRA de Processos – aulas de canto, violão e percussão",musica,2026-09-10,2026-09-10,,,Salão da Bugio,,,,"Mostra de processos com aulas de canto, violão e percussão.",0.95,,bugiolab,2026-09-04T19:09:23.000Z,https://www.instagram.com/p/Dc4GqNLEaxO/,Dc4GqNLEaxO,,Dc4GqNLEaxO,0
b38f61398f8ab94ca17e6575eaea114ce3d0754d0206572535f3e856663c4b38,,,,,Encontro Coletiva Linha dos Desterro,cultura,2026-09-12,2026-09-12,,,,,,Gratuito na rua,Encontro aberto da Coletiva Linha dos Desterro.,0.9,Horário não informado.,bugiolab,2026-09-04T19:09:23.000Z,https://www.instagram.com/p/Dc4GqNLEaxO/,Dc4GqNLEaxO,,Dc4GqNLEaxO,1
ab3210c3956ff9ba251ba8ab79c64312974126b8d38beae7abfdd79b77709d08,,,,,Encontro Modelo Vivo,cultura,2026-09-12,2026-09-12,16:00,18:30,Bugio Lab,"R. Victor Meirelles, 112, 2º andar",,,Encontro para desenhar e trocar em coletivo com poses intermediárias.,0.99,,bugiolab,2026-09-04T19:09:23.000Z,https://www.instagram.com/p/Dc4GqNLEaxO/,Dc4GqNLEaxO,,Dc4GqNLEaxO,2
4c91893518c9c079d7521d2bd91a3625a3a5d58715313ce184200bf1da1d6a20,,,,,Vozes à Solta,musica,2026-09-15,2026-09-15,19:00,,Bugio Lab,"R. Victor Meirelles, 112, 2º andar",,,Oficina de canto com Rodrigo Mancusi.,0.98,,bugiolab,2026-09-04T19:09:23.000Z,https://www.instagram.com/p/Dc4GqNLEaxO/,Dc4GqNLEaxO,,Dc4GqNLEaxO,3
fefbbef802deeec5f3e8d17a21950280abc9e0819ecc08c5a92d79aeb39095ef,,,,,Do Lado Avesso – O bordado como instrumento subversivo,cultura,2026-09-19,2026-09-19,13:00,,Bugio Lab,"R. Victor Meirelles, 112, 2º andar",,,Oficina de bordado com Luana Lopes.,0.98,,bugiolab,2026-09-04T19:09:23.000Z,https://www.instagram.com/p/Dc4GqNLEaxO/,Dc4GqNLEaxO,,Dc4GqNLEaxO,4
bb63ce275e96478d934509faa24291a82e0ce6406e102374b31db1aab65c19ba,,,,,Canecas Criativas em Cerâmica,cultura,2026-09-19,2026-09-19,14:00,,Bugio Lab,"R. Victor Meirelles, 112, 2º andar",,,Oficina de cerâmica com Thaís Dutra.,0.98,A imagem informa sábado 14h; a legenda não traz outro horário.,bugiolab,2026-09-04T19:09:23.000Z,https://www.instagram.com/p/Dc4GqNLEaxO/,Dc4GqNLEaxO,,Dc4GqNLEaxO,5
c2a536ddb5cb1cc45a8b874fd07270cdd84347ffeb2720bede0e083de7e65365,,,,,Aulão Gratuito de Forró,musica,2026-09-25,2026-09-25,,,,,,,Aulão gratuito de forró com Prof. Baby Trindade.,0.96,Horário não informado.,bugiolab,2026-09-04T19:09:23.000Z,https://www.instagram.com/p/Dc4GqNLEaxO/,Dc4GqNLEaxO,,Dc4GqNLEaxO,6
fd190a4155df38f06df98eb20dea7469b9f9271f8f470fa476c83d8530736987,,,,,Oficina de Carimbos Monstruosos para Crianças,cultura,2026-09-26,2026-09-26,13:00,,Bugio Lab,"R. Victor Meirelles, 112, 2º andar",,,Oficina de carimbos para crianças com Marceli Mengarda.,0.99,,bugiolab,2026-09-04T19:09:23.000Z,https://www.instagram.com/p/Dc4GqNLEaxO/,Dc4GqNLEaxO,,Dc4GqNLEaxO,7
0ea5498d661fa5ad3cf57d7e764713a917c3450b1c8db24c635176d56017345d,,,,,Oficina de Crochê,cultura,2026-09-26,2026-09-26,13:30,,Bugio Lab,"R. Victor Meirelles, 112, 2º andar",,,Oficina de crochê com Maiara (Lala).,0.99,,bugiolab,2026-09-04T19:09:23.000Z,https://www.instagram.com/p/Dc4GqNLEaxO/,Dc4GqNLEaxO,,Dc4GqNLEaxO,8
2990ff51ee48b1b2204c23072894f778871b01df4ee8f80cc1183d0102f55449,,,,,Laboratório de Impressão 3D,cultura,2026-09-26,2026-09-26,13:00,,Bugio Lab,"R. Victor Meirelles, 112, 2º andar",,,Laboratório de impressão 3D com Luli e Mau.,0.98,,bugiolab,2026-09-04T19:09:23.000Z,https://www.instagram.com/p/Dc4GqNLEaxO/,Dc4GqNLEaxO,,Dc4GqNLEaxO,9
8399567a95f4a78077d16597a22ba6c5b5c53e99f8238782becb2ff09bff6b41,,,,,Forró da Xepa,musica,2026-09-05,,20:00,,Bugiotrindade,,,,"Apresentação do trio A Xepa no forró do sábado, com promoção de chope em dobro até as 20h.",0.98,"A imagem indica 05/09 (sábado), coerente com a data de publicação em 2026-09-04.",bugiotrindade,2026-09-04T14:57:28.000Z,https://www.instagram.com/p/Dc3p0xbuKu5/,Dc3p0xbuKu5,,Dc3p0xbuKu5,0
